id,english,iast,devanagari,type,chapter,doshas,dhatus,clinical_significance
ITA-5.66.75,,śuṣkārśaḥ/ lohitārśaḥ,शुष्कार्शः/ लोहितार्शः,DISEASE,5,,,medium
ITA-5.66.76,,añjananāmikā,अञ्जननामिका,DISEASE,5,,,medium
ITA-5.66.77,,bahalavartma,बहलवर्त्म,DISEASE,5,,,medium
ITA-5.66.78,,vartmāvabandhakaḥ,वर्त्मावबन्धकः,DISEASE,5,,,medium
ITA-5.66.79,,vartmakardamaḥ,वर्त्मकर्दमः,DISEASE,5,,,medium
ITA-5.66.80,,kliṣṭavartma,क्लिष्टवर्त्म,DISEASE,5,,,medium
ITA-5.66.81,,śyāva-vartma,श्याव-वर्त्म,DISEASE,5,,,medium
ITA-5.66.82,,praklinnavartma/,प्रक्लिन्नवर्त्म/,DISEASE,5,,,medium
ITA-5.66.83,,apariklinnavartma/,अपरिक्लिन्नवर्त्म/,DISEASE,5,,,medium
ITA-5.66.84,,vātāhata-vartma,वाताहत-वर्त्म,DISEASE,5,,,medium
ITA-5.66.85,,vartmārbudaḥ,वर्त्मार्बुदः,DISEASE,5,,,medium
ITA-5.66.86,,nimeṣaḥ,निमेषः,DISEASE,5,,,medium
ITA-5.66.87,,vartmagata-,वर्त्मगत-,DISEASE,5,,,medium
ITA-5.66.88,,lagaṇaḥ,लगणः,DISEASE,5,,,medium
ITA-5.66.89,,bisavartma,बिसवर्त्म,DISEASE,5,,,medium
ITA-5.66.90,,kuñcanaḥ,कुञ्चनः,DISEASE,5,,,medium
ITA-5.66.91,,pakṣmakopaḥ/,पक्ष्मकोपः/,DISEASE,5,,,medium
ITA-5.67.1,,A disorder characterized by some or all the following signs and,अ दिसोर्देर छरच्तेरिएद ब्य सोमे ओर अल्ल थे ओल्लोविङ सिग्न्स अन्द,DISEASE,5,,,medium
ITA-5.67.2,Headache due to,vātaja-śirorogaḥ,वातज-शिरोरोगः,DISEASE,5,vata,,medium
ITA-5.67.3,Headache due to,pittaja-śirorogaḥ,पित्तज-शिरोरोगः,DISEASE,5,pitta,,high
ITA-5.67.4,Headache due to,kaphaja-śirorogaḥ,कफज-शिरोरोगः,DISEASE,5,kapha,,medium
ITA-5.67.5,Headache due to,sannipātaja-śirorogaḥ,सन्निपातज-शिरोरोगः,DISEASE,5,,,medium
ITA-5.67.6,Headache due to,raktaja-śirorogaḥ,रक्तज-शिरोरोगः,DISEASE,5,,rakta,medium
ITA-5.67.7,Headache due to kṛmi,kṛmija-śirorogaḥ,कृमिज-शिरोरोगः,DISEASE,5,,,medium
ITA-5.67.8,Trigeminal neuralgia,anantavātaḥ,अनन्तवातः,DISEASE,5,vata,,high
ITA-5.67.9,Headache in half of,ardhāvabhedakaḥ,अर्धावभेदकः,DISEASE,5,,,medium
ITA-5.67.10,Headache worsening,sūryāvartaḥ,सूर्यावर्तः,DISEASE,5,,,medium
ITA-5.67.11,Severe pain at,śaṅkhakaḥ,शंखकः,DISEASE,5,,,medium
ITA-5.68.1,Dysfunctional,asṛgdaraḥ/ raktapradaraḥ,असृग्दरः/ रक्तप्रदरः,DISEASE,5,,rakta,medium
ITA-5.68.2,Dysfunctional uterine,vātika-asṛgdaraḥ,वातिक-असृग्दरः,DISEASE,5,vata,,high
ITA-5.68.3,Dysfunctional uterine,paittika-asṛgdaraḥ,पैत्तिक-असृग्दरः,DISEASE,5,pitta,,high
ITA-5.68.4,Dysfunctional uterine,ślaiṣmika-asṛgdaraḥ,श्लैष्मिक-असृग्दरः,DISEASE,5,kapha,,high
ITA-5.68.5,Dysfunctional uterine,sannipātika-asṛgdaraḥ,सन्निपातिक-असृग्दरः,DISEASE,5,,,medium
ITA-5.69.1,Vaginal disease,yonirogaḥ/ yonivyāpat,योनिरोगः/ योनिव्यापत,DISEASE,5,,,medium
ITA-5.69.2,Vaginal disease due,vātaja-yonirogaḥ,वातज-योनिरोगः,DISEASE,5,vata,,medium
ITA-5.69.3,Vaginal disease due,pittaja-yonirogaḥ,पित्तज-योनिरोगः,DISEASE,5,pitta,,high
ITA-5.69.4,Vaginal disease due,kaphaja-yonirogaḥ,कफज-योनिरोगः,DISEASE,5,kapha,,medium
ITA-5.69.5,Vaginal disease due,sannipātaja-yonirogaḥ,सन्निपातज-योनिरोगः,DISEASE,5,,,medium
ITA-5.69.6,Round-shaped,yonikandaḥ,योनिकन्दः,DISEASE,5,,,medium
ITA-5.69.7,Round-shaped,vātikayonikandaḥ,वातिकयोनिकन्दः,DISEASE,5,vata,,high
ITA-5.69.8,Round-shaped,paittikayonikandaḥ,पैत्तिकयोनिकन्दः,DISEASE,5,pitta,,high
ITA-5.69.9,Round-shaped,kaphajayonikandaḥ,कफजयोनिकन्दः,DISEASE,5,kapha,,high
ITA-5.69.10,Round-shaped,sannipātajayonikandaḥ,सन्निपातजयोनिकन्दः,DISEASE,5,,,medium
ITA-5.70.1,Fetal expulsion in fifth,garbhapātaḥ,गर्भपातः,DISEASE,5,,,medium
ITA-5.70.2,Fetal expulsion,garbhasrāvaḥ,गर्भस्रावः,DISEASE,5,,,medium
ITA-5.70.3,Obstructed fetal,mūḍhagarbhaḥ,मूढगर्भः,DISEASE,5,,,medium
ITA-5.70.4,Obstructed fetal,kīlakaḥ,कीलकः,DISEASE,5,,,medium
ITA-5.70.5,Obstructed fetal,pratikhuraḥ,प्रतिखुरः,DISEASE,5,,,medium
ITA-5.70.6,Obstructed fetal,bījakaḥ,बीजकः,DISEASE,5,,,medium
ITA-5.70.7,Obstructed fetal,parighaḥ,परिघः,DISEASE,5,,,medium
ITA-5.70.8,Intrauterine,mṛtagarbhaḥ,मृतगर्भः,DISEASE,5,,,medium
ITA-5.70.9,Puerperal disorder,sūtikārogaḥ,सूतिकारोगः,DISEASE,5,,,medium
ITA-5.70.10,,vātajakṣīradoṣaḥ,वातजक्षीरदोषः,DISEASE,5,vata,,high
ITA-5.70.11,,kaphajakṣīradoṣaḥ,कफजक्षीरदोषः,DISEASE,5,kapha,,high
ITA-5.70.12,,pittajakṣīradoṣaḥ,पित्तजक्षीरदोषः,DISEASE,5,pitta,,high
ITA-5.70.13,,sannipātajakṣīradoṣaḥ,सन्निपातजक्षीरदोषः,DISEASE,5,,,medium
ITA-5.71.1,Paediatric diseases,bālarogaḥ,बालरोगः,DISEASE,5,,,medium
ITA-5.71.2,Ophthalmia,kukūṇaka,कुकूणक,DISEASE,5,,,medium
ITA-5.71.3,Malnutrition disorder,pārigarbhikaḥ,पारिगर्भिकः,DISEASE,5,,,medium
ITA-5.71.4,Dehydration of palate,tālukaṇṭakaḥ,तालुकण्टकः,DISEASE,5,,,medium
ITA-5.71.5,Paediatric erysipelas,mahāpadmaḥ,महापद्मः,DISEASE,5,,,medium
ITA-5.71.6,Nodular skin disease,ajagallikā,अजगल्लिका,DISEASE,5,,,medium
ITA-5.71.7,Napkin rash,ahipūtana,अहिपूतन,DISEASE,5,,,medium
ITA-5.71.8,Neurological,skandagrahaḥ,स्कन्दग्रहः,DISEASE,5,,,medium
ITA-5.71.9,Epilepsy-like,skandāpasmāraḥ,स्कन्दापस्मारः,DISEASE,5,,,medium
ITA-5.71.10,,śakunīgrahaḥ,शकुनीग्रहः,DISEASE,5,,,medium
ITA-5.71.11,,revatīgrahaḥ,रेवतीग्रहः,DISEASE,5,,,medium
ITA-5.71.12,,pūtanāgrahaḥ,पूतनाग्रहः,DISEASE,5,,,medium
ITA-5.71.13,,andhapūtanāgrahaḥ,अन्धपूतनाग्रहः,DISEASE,5,,,medium
ITA-5.71.14,,śītapūtanāgrahaḥ,शीतपूतनाग्रहः,DISEASE,5,vata|kapha,,high
ITA-5.71.15,,mukhamaṇḍikāgrahaḥ,मुखमण्डिकाग्रहः,DISEASE,5,,,medium
ITA-5.71.16,,naigameṣagrahaḥ,नैगमेषग्रहः,DISEASE,5,,,medium
ITA-5.72.1,Poisoning,viṣaḥ,विषः,DISEASE,5,,,medium
ITA-5.72.2,Vegetable poison,sthāvaraviṣaḥ,स्थावरविषः,DISEASE,5,,,medium
ITA-5.72.3,Animal poison,jaṅgamaviṣaḥ,जंगमविषः,DISEASE,5,,,medium
ITA-5.72.4,Poisonous roots,mūlaviṣaḥ,मूलविषः,DISEASE,5,,,medium
ITA-5.72.5,Poisonous leaves,patra-viṣaḥ,पत्र-विषः,DISEASE,5,,,medium
ITA-5.72.6,Poisonous fruits,phalaviṣaḥ,फलविषः,DISEASE,5,,,medium
ITA-5.72.7,Poisonous flowers,puṣpa-viṣaḥ,पुष्प-विषः,DISEASE,5,,,medium
ITA-5.72.8,Poisonous barks,tvak-viṣaḥ,त्वक-विषः,DISEASE,5,,,medium
ITA-5.72.9,Poisonous resinous,sāra-viṣaḥ,सार-विषः,DISEASE,5,,,medium
ITA-5.72.10,,niryāsa-viṣaḥ,निर्यास-विषः,DISEASE,5,,,medium
ITA-5.72.11,,kṣīra-viṣaḥ,क्षीर-विषः,DISEASE,5,,,medium
ITA-5.72.12,,dhātu-viṣaḥ,धातु-विषः,DISEASE,5,,,medium
ITA-5.72.13,,Dūṣīviṣaḥ/ kṛtrimaviṣaḥ,दूषीविषः/ कृत्रिमविषः,DISEASE,5,,,medium
ITA-5.72.14,,Pakvāśayastha-,पक्वाशयस्थ-,DISEASE,5,,,medium
ITA-5.72.15,,dhātugata-dūṣīviṣam,धातुगत-दूषीविषम,DISEASE,5,,,medium
ITA-5.72.16,,lūtāviṣaḥ,लूताविषः,DISEASE,5,,,medium
ITA-5.72.17,,mūṣikāviṣaḥ/ ākhuviṣaḥ,मूषिकाविषः/ आखुविषः,DISEASE,5,,,medium
ITA-5.72.18,,dūṣīviṣa-lūtādaṣṭaḥ,दूषीविष-लूतादष्टः,DISEASE,5,,,medium
ITA-5.72.19,,vṛścikaviṣaḥ,वृश्चिकविषः,DISEASE,5,,,medium
ITA-5.72.20,,garaviṣaḥ,गरविषः,DISEASE,5,,,medium
ITA-5.72.21,,alarkaviṣaḥ,अलर्कविषः,DISEASE,5,,,medium
ITA-5.72.22,,kīṭaviṣaḥ,कीटविषः,DISEASE,5,,,medium
ITA-5.72.23,,maṇḍūkadaṣṭaḥ,मण्डूकदष्टः,DISEASE,5,,,medium
ITA-5.72.24,,pipīlikā-daṣṭaḥ,पिपीलिका-दष्टः,DISEASE,5,,,medium
ITA-5.72.25,,kṛkalāsadaṣṭaḥ,कृकलासदष्टः,DISEASE,5,,,medium
ITA-5.72.26,,saviṣa-jalaukādaṣṭaḥ,सविष-जलौकादष्टः,DISEASE,5,,,medium
ITA-5.72.27,,saviṣa-matsyadaṣṭaḥ,सविष-मत्स्यदष्टः,DISEASE,5,,,medium
ITA-5.72.28,,gṛhagodhikādaṣṭaḥ,गृहगोधिकादष्टः,DISEASE,5,,,medium
ITA-5.72.29,Reaction due to sting,makṣikā-daṣṭaḥ,मक्षिका-दष्टः,DISEASE,5,,,medium
ITA-5.72.30,Reaction due to sting,maśaka-daṣṭaḥ,मशक-दष्टः,DISEASE,5,,,medium
ITA-5.72.31,Reaction due to sting,śatapadī-daṣṭaḥ,शतपदी-दष्टः,DISEASE,5,,,medium
ITA-5.73.1,Injury of vulnerable,marmaviddhaḥ/,मर्मविद्धः/,DISEASE,5,,,medium
ITA-5.73.2,Foreign body,tvaggata-śalyaḥ,त्वग्गत-शल्यः,DISEASE,5,,,medium
ITA-5.73.3,Foreign body,māṃsagata-śalyaḥ,मांसगत-शल्यः,DISEASE,5,,mamsa,medium
ITA-5.73.4,Foreign body,peśyantaragata-śalyaḥ,पेश्यन्तरगत-शल्यः,DISEASE,5,,,medium
ITA-5.73.5,Foreign body,sirāgata-śalyaḥ,सिरागत-शल्यः,DISEASE,5,,,medium
ITA-5.73.6,Foreign body in,snāyugata-śalyaḥ,स्नायुगत-शल्यः,DISEASE,5,,,medium
ITA-5.73.7,Foreign body,sandhigata-śalyaḥ,सन्धिगत-शल्यः,DISEASE,5,,,medium
ITA-5.73.8,Foreign body,asthigata-śalyaḥ,अस्थिगत-शल्यः,DISEASE,5,,asthi,medium
ITA-5.73.9,Foreign body in,dhamanīgata-śalyaḥ,धमनीगत-शल्यः,DISEASE,5,,,medium
ITA-5.73.10,,koṣṭhagata-śalyaḥ,कोष्ठगत-शल्यः,DISEASE,5,,,medium
ITA-5.73.11,,āmaśophaḥ,आमशोफः,DISEASE,5,,,medium
ITA-5.73.12,,sevanī-chedaḥ,सेवनी-छेदः,DISEASE,5,,,medium
ITA-5.73.13,,bhinna-sadyovraṇaḥ,भिन्न-सद्योव्रणः,DISEASE,5,,,medium
ITA-5.73.14,,koṣṭha-,कोष्ठ-,DISEASE,5,,,medium
ITA-5.73.15,,raktapūrṇakoṣṭhaḥ,रक्तपूर्णकोष्ठः,DISEASE,5,,rakta,medium
ITA-5.73.16,,āmāśayastha-rudhiraḥ,आमाशयस्थ-रुधिरः,DISEASE,5,,rakta,medium
ITA-5.73.17,,pakvāśayastha-rudhiraḥ,पक्वाशयस्थ-रुधिरः,DISEASE,5,,rakta,medium
ITA-5.73.18,,asādhya-koṣṭhabhedaḥ,असाध्य-कोष्ठभेदः,DISEASE,5,,,medium
ITA-5.73.19,,viddhaḥ,विद्धः,DISEASE,5,,,medium
ITA-5.73.20,,sirāviddhaḥ,सिराविद्धः,DISEASE,5,,,medium
ITA-5.73.21,,snāyuviddhaḥ,स्नायुविद्धः,DISEASE,5,,,medium
ITA-5.73.22,,calācala-sandhikṣataḥ,चलाचल-सन्धिक्षतः,DISEASE,5,vata,,high
ITA-5.73.23,,srotoviddhaḥ,स्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.24,,prāṇavahasrotoviddhaḥ,प्राणवहस्रोतोविद्धः,DISEASE,5,vata,,high
ITA-5.73.25,,annavahasrotoviddhaḥ,अन्नवहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.26,,udakavahasrotoviddhaḥ,उदकवहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.27,,rasavahasrotoviddhaḥ,रसवहस्रोतोविद्धः,DISEASE,5,,rasa,medium
ITA-5.73.28,,raktavahasrotoviddhaḥ,रक्तवहस्रोतोविद्धः,DISEASE,5,,rakta,medium
ITA-5.73.29,,māṁsavahasrōtōviddhaḥ,मांसवहस्रतविद्धः,DISEASE,5,,,medium
ITA-5.73.30,,medovahasrotoviddhaḥ,मेदोवहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.31,,asthivahasrotoviddhaḥ,अस्थिवहस्रोतोविद्धः,DISEASE,5,,asthi,medium
ITA-5.73.32,,śukravahasrotoviddha,शुक्रवहस्रोतोविद्ध,DISEASE,5,,shukra,medium
ITA-5.73.33,,ārtavavahasrotoviddhaḥ,आर्तववहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.34,,mūtravahasrotoviddhaḥ,मूत्रवहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.35,,purīṣavahasrotoviddhaḥ,पुरीषवहस्रोतोविद्धः,DISEASE,5,,,medium
ITA-5.73.36,,sarvāṅgābhighataḥ,सर्वांगाभिघतः,DISEASE,5,,,medium
ITA-5.73.37,,mūtrapraseka-kṣaṇanam,मूत्रप्रसेक-क्षणनम,DISEASE,5,,,medium
ITA-5.73.38,,śirobhighātaḥ,शिरोभिघातः,DISEASE,5,,,medium
ITA-5.73.39,,basti-abhighātaḥ,बस्ति-अभिघातः,DISEASE,5,,,high
ITA-5.74.1,,,āhāravaiṣamyam,DISEASE,5,,,medium
ITA-5.74.2,,A disorder characterized by some or all the following signs,अ दिसोर्देर छरच्तेरिएद ब्य सोमे ओर अल्ल थे ओल्लोविङ सिग्न्स,DISEASE,5,,,medium
ITA-5.74.3,,A disorder characterized by some or all the following signs and,अ दिसोर्देर छरच्तेरिएद ब्य सोमे ओर अल्ल थे ओल्लोविङ सिग्न्स अन्द,DISEASE,5,,,medium
ITA-5.74.4,Disorder due to,āhāramithyāyogaḥ,आहारमिथ्यायोगः,FORMULATION,5,,,medium
ITA-5.74.5,Disorder due to,viruddhānnabhojanam/,विरुद्धान्नभोजनम/,DISEASE,5,,,medium
ITA-5.74.6,Disorder due to,jāṅgalamā-,जांगलमा-,DISEASE,5,,,medium
ITA-5.74.7,Disorder due to,ekaśephakṣīrapānam,एकशेफक्षीरपानम,DISEASE,5,,,medium
ITA-5.74.8,Disorder due to,uṣṇavīrya-dravyātiyogaḥ /,उष्णवीर्य-द्रव्यातियोगः /,FORMULATION,5,pitta,,high
ITA-5.74.9,Disorder due to,navaguḍa-atyupayogaḥ,नवगुड-अत्युपयोगः,FORMULATION,5,,,medium
ITA-5.74.10,,śālidhānya-atiyogaḥ,शालिधाञ-अतियोगः,FORMULATION,5,,,medium
ITA-5.74.11,,tailasevana-atiyogaḥ,तैलसेवन-अतियोगः,FORMULATION,5,,,medium
ITA-5.74.12,,madyapānātiyogaḥ,मद्यपानातियोगः,FORMULATION,5,,,medium
ITA-5.74.13,,dadhi-mithyopayogaḥ,दधि-मिथ्योपयोगः,FORMULATION,5,,,medium
ITA-5.74.14,,rasātiyogaḥ,रसातियोगः,FORMULATION,5,,,medium
ITA-5.74.15,,madhurarasātiyogaḥ,मधुररसातियोगः,FORMULATION,5,kapha,,high
ITA-5.74.16,,amlarasātiyogaḥ,अम्लरसातियोगः,FORMULATION,5,pitta,,high
ITA-5.74.17,,lavaṇarasātiyogaḥ,लवणरसातियोगः,FORMULATION,5,,,medium
ITA-5.74.18,,kaṭurasātiyogaḥ,कटुरसातियोगः,FORMULATION,5,,,medium
ITA-5.74.19,,tiktarasātiyogaḥ,तिक्तरसातियोगः,FORMULATION,5,,,medium
ITA-5.74.20,,kaṣāyarasātiyogaḥ,कषायरसातियोगः,FORMULATION,5,,,medium
ITA-5.75.1,Disorders due to,vihāravaiṣamyam,विहारवैषम्यम,DISEASE,5,,,medium
ITA-5.75.2,Disorders due to,nidrā-vaiṣamyam,निद्रा-वैषम्यम,DISEASE,5,,,medium
ITA-5.75.3,Disorder due to loss,nidrānāśaḥ/ asvapnaḥ,निद्रानाशः/ अस्वप्नः,DISEASE,5,,,medium
ITA-5.75.4,Disorder due to,akālaśayanam,अकालशयनम,DISEASE,5,,,medium
ITA-5.75.5,Disorder due to an,ṛtukālacaryā-vaiṣamyam,ऋतुकालचर्या-वैषम्यम,DISEASE,5,,,medium
ITA-5.75.6,Disorder due to,snāna-vaiṣamyam,स्नान-वैषम्यम,DISEASE,5,,,medium
ITA-5.75.7,Disorder due to head,uṣṇajala-śiraḥsnānaḥ,उष्णजल-शिरःस्नानः,DISEASE,5,pitta,,high
ITA-5.75.8,Disorder due to,vegāvarodhaḥ,वेगावरोधः,DISEASE,5,,,medium
ITA-5.75.9,Disorder due to,adhovātavegarodhaḥ,अधोवातवेगरोधः,DISEASE,5,vata,,high
ITA-5.75.10,,aśruvegarodhaḥ/,अश्रुवेगरोधः/,DISEASE,5,,,medium
ITA-5.75.11,,chardivegarodhaḥ,छर्दिवेगरोधः,DISEASE,5,,,medium
ITA-5.75.12,,hikkāvegarodhaḥ,हिक्कावेगरोधः,DISEASE,5,,,medium
ITA-5.75.13,,jṛmbhāvegarodhaḥ,जृम्भावेगरोधः,DISEASE,5,,,medium
ITA-5.75.14,,kṣavathuvegarodhaḥ,क्षवथुवेगरोधः,DISEASE,5,,,medium
ITA-5.75.15,,mūtra-vegarodhaḥ/,मूत्र-वेगरोधः/,DISEASE,5,,,medium
ITA-5.75.16,,nidrāvegarodhaḥ,निद्रावेगरोधः,DISEASE,5,,,medium
ITA-5.75.17,,purīṣavegarodhaḥ,पुरीषवेगरोधः,DISEASE,5,,,medium
ITA-5.75.18,,śramaśvāsavegarodhaḥ,श्रमश्वासवेगरोधः,DISEASE,5,,,medium
ITA-5.75.19,,śukravegarodhaḥ,शुक्रवेगरोधः,DISEASE,5,,shukra,medium
ITA-5.75.20,,tṛṣṇāvegarodhaḥ,तृष्णावेगरोधः,DISEASE,5,,,medium
ITA-5.75.21,,udgāragrahaḥ,उद्गारग्रहः,DISEASE,5,,,medium
ITA-5.75.22,,kṣud-vegarodhaḥ,क्षुद-वेगरोधः,DISEASE,5,,,medium
ITA-5.75.23,,vyavāya-vaiṣamyam/,व्यवाय-वैषम्यम/,DISEASE,5,,,medium
ITA-5.75.24,,vyavāyamithyāyogaḥ/,व्यवायमिथ्यायोगः/,FORMULATION,5,,,medium
ITA-5.75.25,,vyavāyātiyogaḥ,व्यवायातियोगः,FORMULATION,5,,,medium
ITA-5.75.26,,vyāyāma-vaiṣamyam,व्यायाम-वैषम्यम,DISEASE,5,,,medium
ITA-5.75.27,,ativyāyāmaḥ/,अतिव्यायामः/,DISEASE,5,,,medium
ITA-5.75.28,,avyāyāmaḥ,अव्यायामः,DISEASE,5,,,medium
ITA-5.76.1,Conditions due to,"cikitsāpacāraḥ,",चिकित्सापचारः,THERAPEUTICS,5,,,medium
ITA-5.76.2,Condition of improper,snehana-apacāraḥ,स्नेहन-अपचारः,DISEASE,5,,,medium
ITA-5.76.3,Condition of sub,snehana-ayogaḥ,स्नेहन-अयोगः,FORMULATION,5,,,medium
ITA-5.76.4,Condition of excessive,snehana-atiyogaḥ,स्नेहन-अतियोगः,FORMULATION,5,,,medium
ITA-5.76.5,Condition of improper,snehanamithyāyogaḥ/,स्नेहनमिथ्यायोगः/,FORMULATION,5,,,medium
ITA-5.76.6,Condition due to,svedana-apacāraḥ,स्वेदन-अपचारः,DISEASE,5,,,medium
ITA-5.76.7,Condition of sub,svedana-ayogaḥ,स्वेदन-अयोगः,FORMULATION,5,,,medium
ITA-5.76.8,Condition of,svedana-atiyogaḥ,स्वेदन-अतियोगः,FORMULATION,5,,,medium
ITA-5.76.9,Condition due to,rūkṣaṇa-apacāraḥ,रूक्षण-अपचारः,DISEASE,5,vata,,medium
ITA-5.76.10,,rūkṣaṇa-atiyogaḥ,रूक्षण-अतियोगः,FORMULATION,5,vata,,medium
ITA-5.76.11,,stambhana-apacāraḥ,स्तम्भन-अपचारः,DISEASE,5,,,medium
ITA-5.76.12,,stambhana-atiyogaḥ,स्तम्भन-अतियोगः,FORMULATION,5,,,medium
